,date,precipitation,snow,snow_depth,max_temp,min_temp,avg_daily_wind_speed,avg_relative_humidity,avg_daily_temp,year,month,day,dayof,precip_z,snow_z,maxt_z,mint_z,ws_z,dt_z,score1,score2,score3
651,1981-12-20,0.0,0.0,0.0,35.0,4.0,,,,1981,12,20,12-20,-0.38441954879664436,-0.146424826495752,-1.2282062204528497,-2.349219605499574,,,3.34,4.0,4.0
652,1981-12-21,1.17,0.2,0.0,41.0,29.0,,,,1981,12,21,12-21,2.834192383889469,0.30066847894120985,-0.7477056275464685,-0.19713530872716886,,,0.0,0.0,4.0
653,1981-12-22,0.32,0.0,0.0,63.0,41.0,,,,1981,12,22,12-22,0.4958845695448567,-0.146424826495752,1.0141298797769294,0.8358651537235858,,,5.01,6.0,8.0
654,1981-12-23,0.01,0.0,0.0,55.0,34.0,,,,1981,12,23,12-23,-0.3569100450984724,-0.146424826495752,0.373462422568421,0.23328155062731226,,,6.68,8.0,8.0
655,1981-12-24,0.0,0.0,0.0,35.0,30.0,,,,1981,12,24,12-24,-0.38441954879664436,-0.146424826495752,-1.2282062204528497,-0.11105193685627263,,,3.34,4.0,6.0
656,1981-12-25,0.0,0.0,0.0,49.0,28.0,,,,1981,12,25,12-25,-0.38441954879664436,-0.146424826495752,-0.1070381703379602,-0.2832186805980651,,,3.34,4.0,8.0
657,1981-12-26,0.0,0.0,0.0,48.0,37.0,,,,1981,12,26,12-26,-0.38441954879664436,-0.146424826495752,-0.18712160248902374,0.49153166624000094,,,5.01,6.0,8.0
658,1981-12-27,0.05,0.0,0.0,52.0,37.0,,,,1981,12,27,12-27,-0.2468720303057848,-0.146424826495752,0.1332121261152304,0.49153166624000094,,,6.68,8.0,8.0
659,1981-12-28,0.0,0.0,0.0,59.0,37.0,,,,1981,12,28,12-28,-0.38441954879664436,-0.146424826495752,0.6937961511726751,0.49153166624000094,,,6.68,8.0,8.0
660,1981-12-29,0.0,0.0,0.0,37.0,26.0,,,,1981,12,29,12-29,-0.38441954879664436,-0.146424826495752,-1.0680393561507227,-0.4553854243398575,,,3.34,4.0,6.0
661,1981-12-30,0.0,0.0,0.0,47.0,18.0,,,,1981,12,30,12-30,-0.38441954879664436,-0.146424826495752,-0.26720503464008727,-1.1440523993070273,,,3.34,4.0,6.0
662,1981-12-31,0.17,0.0,0.0,48.0,38.0,,,,1981,12,31,12-31,0.08324201407227812,-0.146424826495752,-0.18712160248902374,0.5776150381108971,,,3.34,4.0,8.0
663,1982-01-01,0.0,0.0,0.0,46.0,28.0,,,,1982,1,1,1-1,-0.38441954879664436,-0.146424826495752,-0.34728846679115083,-0.2832186805980651,,,3.34,4.0,8.0
664,1982-01-02,1.55,0.0,0.0,61.0,27.0,,,,1982,1,2,1-2,3.8795535244200017,-0.146424826495752,0.8539630154748022,-0.3693020524689613,,,3.34,4.0,6.0
665,1982-01-03,0.81,0.0,0.0,61.0,51.0,,,,1982,1,3,1-3,1.8438502507552805,-0.146424826495752,0.8539630154748022,1.696698872432548,,,5.01,6.0,6.0
666,1982-01-04,0.0,0.0,0.0,61.0,27.0,,,,1982,1,4,1-4,-0.38441954879664436,-0.146424826495752,0.8539630154748022,-0.3693020524689613,,,5.01,6.0,8.0
667,1982-01-05,0.0,0.0,0.0,53.0,23.0,,,,1982,1,5,1-5,-0.38441954879664436,-0.146424826495752,0.21329555826629396,-0.7136355399525461,,,5.01,6.0,6.0
668,1982-01-06,0.06,0.0,0.0,60.0,50.0,,,,1982,1,6,1-6,-0.2193625266076129,-0.146424826495752,0.7738795833237387,1.6106155005616518,,,6.68,8.0,8.0
669,1982-01-07,0.01,0.0,0.0,57.0,25.0,,,,1982,1,7,1-7,-0.3569100450984724,-0.146424826495752,0.5336292868705481,-0.5414687962107537,,,5.01,6.0,8.0
670,1982-01-08,0.0,0.0,0.0,36.0,20.0,,,,1982,1,8,1-8,-0.38441954879664436,-0.146424826495752,-1.1481227883017862,-0.9718856555652349,,,3.34,4.0,4.0
671,1982-01-09,0.0,0.0,0.0,34.0,17.0,,,,1982,1,9,1-9,-0.38441954879664436,-0.146424826495752,-1.3082896526039132,-1.2301357711779235,,,3.34,4.0,4.0
672,1982-01-10,0.0,0.0,0.0,18.0,-4.0,,,,1982,1,10,1-10,-0.38441954879664436,-0.146424826495752,-2.58962456702093,-3.0378865804667443,,,3.34,4.0,4.0
673,1982-01-11,0.0,0.0,0.0,23.0,-3.0,,,,1982,1,11,1-11,-0.38441954879664436,-0.146424826495752,-2.189207406265612,-2.951803208595848,,,3.34,4.0,4.0
674,1982-01-12,0.37,4.21,0.0,22.0,9.0,,,,1982,1,12,1-12,0.6334320880357162,9.264889252952294,-2.269290838416676,-1.9188027461450934,,,0.0,0.0,2.0
675,1982-01-13,0.13,0.59,5.0,24.0,17.0,,,,1982,1,13,1-13,-0.026796000720409534,1.172500424543285,-2.1091239741145484,-1.2301357711779235,,,1.67,2.0,2.0
676,1982-01-14,0.0,0.0,5.0,23.0,10.0,,,,1982,1,14,1-14,-0.38441954879664436,-0.146424826495752,-2.189207406265612,-1.8327193742741972,,,3.34,4.0,4.0
677,1982-01-15,0.0,0.0,5.0,38.0,15.0,,,,1982,1,15,1-15,-0.38441954879664436,-0.146424826495752,-0.9879559239996591,-1.402302514919716,,,3.34,4.0,4.0
678,1982-01-16,0.0,0.0,2.99,39.0,-6.0,,,,1982,1,16,1-16,-0.38441954879664436,-0.146424826495752,-0.9078724918485955,-3.210053324208537,,,3.34,4.0,4.0
679,1982-01-17,0.0,0.0,2.99,13.0,-11.0,,,,1982,1,17,1-17,-0.38441954879664436,-0.146424826495752,-2.9900417277762474,-3.640470183563018,,,3.34,4.0,4.0
680,1982-01-18,0.18,0.0,2.01,38.0,5.0,,,,1982,1,18,1-18,0.11075151777044998,-0.146424826495752,-0.9879559239996591,-2.263136233628678,,,1.67,2.0,4.0
681,1982-01-19,0.07,0.0,0.98,57.0,38.0,,,,1982,1,19,1-19,-0.19185302290944098,-0.146424826495752,0.5336292868705481,0.5776150381108971,,,6.68,8.0,8.0
682,1982-01-20,0.74,0.0,0.0,51.0,39.0,,,,1982,1,20,1-20,1.651283724868077,-0.146424826495752,0.05312869396416687,0.6636984099817934,,,5.01,6.0,6.0
683,1982-01-21,0.13,0.0,0.0,55.0,43.0,,,,1982,1,21,1-21,-0.026796000720409534,-0.146424826495752,0.373462422568421,1.0080318974653784,,,6.68,8.0,8.0
684,1982-01-22,0.48,0.0,0.0,61.0,44.0,,,,1982,1,22,1-22,0.9360366287156071,-0.146424826495752,0.8539630154748022,1.0941152693362746,,,5.01,6.0,6.0
685,1982-01-23,0.97,0.0,0.0,56.0,31.0,,,,1982,1,23,1-23,2.2840023099260307,-0.146424826495752,0.45354585471948455,-0.024968564985376408,,,3.34,4.0,6.0
686,1982-01-24,0.0,0.0,0.0,38.0,24.0,,,,1982,1,24,1-24,-0.38441954879664436,-0.146424826495752,-0.9879559239996591,-0.6275521680816499,,,3.34,4.0,6.0
687,1982-01-25,0.0,0.0,0.0,51.0,19.0,,,,1982,1,25,1-25,-0.38441954879664436,-0.146424826495752,0.05312869396416687,-1.057969027436131,,,5.01,6.0,6.0
688,1982-01-26,0.0,0.0,0.0,29.0,12.0,,,,1982,1,26,1-26,-0.38441954879664436,-0.146424826495752,-1.708706813359231,-1.6605526305324045,,,3.34,4.0,4.0
689,1982-01-27,0.0,0.0,0.0,50.0,15.0,,,,1982,1,27,1-27,-0.38441954879664436,-0.146424826495752,-0.026954738186896664,-1.402302514919716,,,3.34,4.0,6.0
690,1982-01-28,0.0,0.0,0.0,59.0,33.0,,,,1982,1,28,1-28,-0.38441954879664436,-0.146424826495752,0.6937961511726751,0.14719817875641603,,,6.68,8.0,8.0
691,1982-01-29,0.0,0.0,0.0,62.0,21.0,,,,1982,1,29,1-29,-0.38441954879664436,-0.146424826495752,0.9340464476258658,-0.8858022836943387,,,5.01,6.0,6.0
692,1982-01-30,0.0,0.0,0.0,66.0,52.0,,,,1982,1,30,1-30,-0.38441954879664436,-0.146424826495752,1.2543801762301199,1.7827822443034442,,,6.68,8.0,8.0
693,1982-01-31,1.0,0.0,0.0,63.0,29.0,,,,1982,1,31,1-31,2.3665308210205467,-0.146424826495752,1.0141298797769294,-0.19713530872716886,,,3.34,4.0,6.0
694,1982-02-01,0.0,0.0,0.0,40.0,27.0,,,,1982,2,1,2-1,-0.38441954879664436,-0.146424826495752,-0.827789059697532,-0.3693020524689613,,,3.34,4.0,6.0
695,1982-02-02,0.02,0.0,0.0,47.0,28.0,,,,1982,2,2,2-2,-0.3294005414003005,-0.146424826495752,-0.26720503464008727,-0.2832186805980651,,,3.34,4.0,8.0
696,1982-02-03,0.67,0.0,0.0,50.0,30.0,,,,1982,2,3,2-3,1.4587171989808734,-0.146424826495752,-0.026954738186896664,-0.11105193685627263,,,1.67,2.0,6.0
697,1982-02-04,0.0,0.0,0.0,34.0,29.0,,,,1982,2,4,2-4,-0.38441954879664436,-0.146424826495752,-1.3082896526039132,-0.19713530872716886,,,3.34,4.0,6.0
698,1982-02-05,0.11,0.12,0.0,49.0,30.0,,,,1982,2,5,2-5,-0.08181500811675337,0.12183115676642507,-0.1070381703379602,-0.11105193685627263,,,1.67,2.0,8.0
699,1982-02-06,0.06,0.2,0.0,32.0,14.0,,,,1982,2,6,2-6,-0.2193625266076129,0.30066847894120985,-1.4684565169060404,-1.4883858867906121,,,1.67,2.0,4.0
700,1982-02-07,0.0,0.0,0.0,39.0,10.0,,,,1982,2,7,2-7,-0.38441954879664436,-0.146424826495752,-0.9078724918485955,-1.8327193742741972,,,3.34,4.0,4.0
701,1982-02-08,2.0,0.0,0.0,45.0,24.0,,,,1982,2,8,2-8,5.117481190837737,-0.146424826495752,-0.42737189894221433,-0.6275521680816499,,,1.67,2.0,6.0
702,1982-02-09,0.23,0.59,0.0,42.0,18.0,,,,1982,2,9,2-9,0.24829903626130956,1.172500424543285,-0.6676221953954049,-1.1440523993070273,,,0.0,0.0,4.0
703,1982-02-10,0.0,0.0,0.0,23.0,8.0,,,,1982,2,10,2-10,-0.38441954879664436,-0.146424826495752,-2.189207406265612,-2.0048861180159894,,,3.34,4.0,4.0
704,1982-02-11,0.0,0.0,0.0,44.0,18.0,,,,1982,2,11,2-11,-0.38441954879664436,-0.146424826495752,-0.5074553310932779,-1.1440523993070273,,,3.34,4.0,6.0
705,1982-02-12,0.26,0.79,0.0,34.0,26.0,,,,1982,2,12,2-12,0.33082754735582526,1.6195937299802472,-1.3082896526039132,-0.4553854243398575,,,0.0,0.0,4.0
706,1982-02-13,0.0,0.0,0.0,41.0,27.0,,,,1982,2,13,2-13,-0.38441954879664436,-0.146424826495752,-0.7477056275464685,-0.3693020524689613,,,3.34,4.0,6.0
707,1982-02-14,0.0,0.0,0.0,58.0,22.0,,,,1982,2,14,2-14,-0.38441954879664436,-0.146424826495752,0.6137127190216116,-0.7997189118234425,,,5.01,6.0,6.0
708,1982-02-15,0.03,0.0,0.0,57.0,43.0,,,,1982,2,15,2-15,-0.3018910377021286,-0.146424826495752,0.5336292868705481,1.0080318974653784,,,6.68,8.0,8.0
709,1982-02-16,0.38,0.0,0.0,68.0,53.0,,,,1982,2,16,2-16,0.6609415917338881,-0.146424826495752,1.414547040532247,1.8688656161743404,,,5.01,6.0,8.0
710,1982-02-17,0.0,0.0,0.0,57.0,46.0,,,,1982,2,17,2-17,-0.38441954879664436,-0.146424826495752,0.5336292868705481,1.266282013078067,,,6.68,8.0,8.0
711,1982-02-18,0.0,0.0,0.0,55.0,44.0,,,,1982,2,18,2-18,-0.38441954879664436,-0.146424826495752,0.373462422568421,1.0941152693362746,,,6.68,8.0,8.0
712,1982-02-19,0.0,0.0,0.0,53.0,36.0,,,,1982,2,19,2-19,-0.38441954879664436,-0.146424826495752,0.21329555826629396,0.4054482943691047,,,6.68,8.0,8.0
713,1982-02-20,0.0,0.0,0.0,70.0,30.0,,,,1982,2,20,2-20,-0.38441954879664436,-0.146424826495752,1.5747139048343741,-0.11105193685627263,,,5.01,6.0,8.0
714,1982-02-21,0.0,0.0,0.0,59.0,37.0,,,,1982,2,21,2-21,-0.38441954879664436,-0.146424826495752,0.6937961511726751,0.49153166624000094,,,6.68,8.0,8.0
715,1982-02-22,0.0,0.0,0.0,56.0,29.0,,,,1982,2,22,2-22,-0.38441954879664436,-0.146424826495752,0.45354585471948455,-0.19713530872716886,,,5.01,6.0,8.0
716,1982-02-23,0.0,0.0,0.0,82.0,34.0,,,,1982,2,23,2-23,-0.38441954879664436,-0.146424826495752,2.5357150906471366,0.23328155062731226,,,6.68,8.0,8.0
717,1982-02-24,0.1,0.0,0.0,72.0,36.0,,,,1982,2,24,2-24,-0.10932451181492525,-0.146424826495752,1.7348807691365011,0.4054482943691047,,,6.68,8.0,8.0
718,1982-02-25,0.0,0.0,0.0,40.0,34.0,,,,1982,2,25,2-25,-0.38441954879664436,-0.146424826495752,-0.827789059697532,0.23328155062731226,,,5.01,6.0,6.0
719,1982-02-26,0.58,2.01,0.0,35.0,32.0,,,,1982,2,26,2-26,1.211131665697326,4.346862893145714,-1.2282062204528497,0.06111480688551981,,,1.67,2.0,2.0
720,1982-02-27,0.36,0.0,0.0,44.0,34.0,,,,1982,2,27,2-27,0.6059225843375443,-0.146424826495752,-0.5074553310932779,0.23328155062731226,,,3.34,4.0,8.0
721,1982-02-28,0.0,0.0,0.0,48.0,39.0,,,,1982,2,28,2-28,-0.38441954879664436,-0.146424826495752,-0.18712160248902374,0.6636984099817934,,,5.01,6.0,8.0
722,1982-12-01,0.1,0.0,0.0,70.0,62.0,,,,1982,12,1,12-1,-0.10932451181492525,-0.146424826495752,1.5747139048343741,2.6436159630124063,,,6.68,8.0,8.0
723,1982-12-02,0.0,0.0,0.0,75.0,65.0,,,,1982,12,2,12-2,-0.38441954879664436,-0.146424826495752,1.9751310655896916,2.901866078625095,,,6.68,8.0,8.0
724,1982-12-03,0.74,0.0,0.0,79.0,63.0,,,,1982,12,3,12-3,1.651283724868077,-0.146424826495752,2.295464794193946,2.7296993348833025,,,5.01,6.0,6.0
725,1982-12-04,0.4,0.0,0.0,74.0,62.0,,,,1982,12,4,12-4,0.715960599130232,-0.146424826495752,1.8950476334386281,2.6436159630124063,,,5.01,6.0,6.0
726,1982-12-05,0.25,0.0,0.0,66.0,47.0,,,,1982,12,5,12-5,0.30331804365765336,-0.146424826495752,1.2543801762301199,1.3523653849489632,,,5.01,6.0,8.0
727,1982-12-06,0.0,0.0,0.0,48.0,38.0,,,,1982,12,6,12-6,-0.38441954879664436,-0.146424826495752,-0.18712160248902374,0.5776150381108971,,,5.01,6.0,8.0
728,1982-12-07,0.0,0.0,0.0,57.0,33.0,,,,1982,12,7,12-7,-0.38441954879664436,-0.146424826495752,0.5336292868705481,0.14719817875641603,,,6.68,8.0,8.0
729,1982-12-08,0.0,0.0,0.0,62.0,33.0,,,,1982,12,8,12-8,-0.38441954879664436,-0.146424826495752,0.9340464476258658,0.14719817875641603,,,6.68,8.0,8.0
730,1982-12-09,0.0,0.0,0.0,45.0,34.0,,,,1982,12,9,12-9,-0.38441954879664436,-0.146424826495752,-0.42737189894221433,0.23328155062731226,,,5.01,6.0,8.0
731,1982-12-10,0.0,0.0,0.0,44.0,29.0,,,,1982,12,10,12-10,-0.38441954879664436,-0.146424826495752,-0.5074553310932779,-0.19713530872716886,,,3.34,4.0,8.0
732,1982-12-11,0.51,0.39,0.0,44.0,32.0,,,,1982,12,11,12-11,1.018565139810123,0.7254071191063236,-0.5074553310932779,0.06111480688551981,,,1.67,2.0,4.0
733,1982-12-12,0.0,0.0,0.0,33.0,23.0,,,,1982,12,12,12-12,-0.38441954879664436,-0.146424826495752,-1.388373084754977,-0.7136355399525461,,,3.34,4.0,4.0
734,1982-12-13,0.0,0.0,0.0,43.0,17.0,,,,1982,12,13,12-13,-0.38441954879664436,-0.146424826495752,-0.5875387632443414,-1.2301357711779235,,,3.34,4.0,6.0
735,1982-12-14,0.01,0.0,0.0,53.0,34.0,,,,1982,12,14,12-14,-0.3569100450984724,-0.146424826495752,0.21329555826629396,0.23328155062731226,,,6.68,8.0,8.0
736,1982-12-15,1.43,0.0,0.0,53.0,39.0,,,,1982,12,15,12-15,3.549439480041938,-0.146424826495752,0.21329555826629396,0.6636984099817934,,,5.01,6.0,6.0
737,1982-12-16,0.0,0.0,0.0,39.0,30.0,,,,1982,12,16,12-16,-0.38441954879664436,-0.146424826495752,-0.9078724918485955,-0.11105193685627263,,,3.34,4.0,6.0
738,1982-12-17,0.0,0.0,0.0,44.0,29.0,,,,1982,12,17,12-17,-0.38441954879664436,-0.146424826495752,-0.5074553310932779,-0.19713530872716886,,,3.34,4.0,8.0
739,1982-12-18,0.01,0.0,0.0,54.0,27.0,,,,1982,12,18,12-18,-0.3569100450984724,-0.146424826495752,0.2933789904173575,-0.3693020524689613,,,5.01,6.0,8.0
740,1982-12-19,0.0,0.0,0.0,51.0,38.0,,,,1982,12,19,12-19,-0.38441954879664436,-0.146424826495752,0.05312869396416687,0.5776150381108971,,,6.68,8.0,8.0
741,1982-12-20,0.0,0.0,0.0,56.0,31.0,,,,1982,12,20,12-20,-0.38441954879664436,-0.146424826495752,0.45354585471948455,-0.024968564985376408,,,5.01,6.0,8.0
742,1982-12-21,0.0,0.0,0.0,48.0,30.0,,,,1982,12,21,12-21,-0.38441954879664436,-0.146424826495752,-0.18712160248902374,-0.11105193685627263,,,3.34,4.0,8.0
743,1982-12-22,0.02,0.0,0.0,59.0,33.0,,,,1982,12,22,12-22,-0.3294005414003005,-0.146424826495752,0.6937961511726751,0.14719817875641603,,,6.68,8.0,8.0
744,1982-12-23,0.11,0.0,0.0,65.0,51.0,,,,1982,12,23,12-23,-0.08181500811675337,-0.146424826495752,1.1742967440790564,1.696698872432548,,,6.68,8.0,8.0
745,1982-12-24,0.2,0.0,0.0,72.0,58.0,,,,1982,12,24,12-24,0.16577052516679383,-0.146424826495752,1.7348807691365011,2.2992824755288215,,,5.01,6.0,8.0
746,1982-12-25,1.45,0.0,0.0,72.0,64.0,,,,1982,12,25,12-25,3.6044584874382823,-0.146424826495752,1.7348807691365011,2.8157827067541987,,,5.01,6.0,6.0
747,1982-12-26,0.86,0.0,0.0,65.0,55.0,,,,1982,12,26,12-26,1.9813977692461395,-0.146424826495752,1.1742967440790564,2.041032359916133,,,5.01,6.0,6.0
748,1982-12-27,0.06,0.0,0.0,75.0,61.0,,,,1982,12,27,12-27,-0.2193625266076129,-0.146424826495752,1.9751310655896916,2.55753259114151,,,6.68,8.0,8.0
749,1982-12-28,0.21,0.0,0.0,66.0,43.0,,,,1982,12,28,12-28,0.19328002886496568,-0.146424826495752,1.2543801762301199,1.0080318974653784,,,5.01,6.0,8.0
750,1982-12-29,0.0,0.0,0.0,43.0,28.0,,,,1982,12,29,12-29,-0.38441954879664436,-0.146424826495752,-0.5875387632443414,-0.2832186805980651,,,3.34,4.0,8.0
751,1982-12-30,0.0,0.0,0.0,44.0,23.0,,,,1982,12,30,12-30,-0.38441954879664436,-0.146424826495752,-0.5074553310932779,-0.7136355399525461,,,3.34,4.0,6.0
752,1982-12-31,0.0,0.0,0.0,48.0,25.0,,,,1982,12,31,12-31,-0.38441954879664436,-0.146424826495752,-0.18712160248902374,-0.5414687962107537,,,3.34,4.0,8.0
753,1983-01-01,0.0,0.0,0.0,47.0,30.0,,,,1983,1,1,1-1,-0.38441954879664436,-0.146424826495752,-0.26720503464008727,-0.11105193685627263,,,3.34,4.0,8.0
754,1983-01-02,0.03,0.0,0.0,48.0,36.0,,,,1983,1,2,1-2,-0.3018910377021286,-0.146424826495752,-0.18712160248902374,0.4054482943691047,,,5.01,6.0,8.0
755,1983-01-03,0.0,0.0,0.0,41.0,27.0,,,,1983,1,3,1-3,-0.38441954879664436,-0.146424826495752,-0.7477056275464685,-0.3693020524689613,,,3.34,4.0,6.0
756,1983-01-04,0.0,0.0,0.0,50.0,20.0,,,,1983,1,4,1-4,-0.38441954879664436,-0.146424826495752,-0.026954738186896664,-0.9718856555652349,,,3.34,4.0,6.0
757,1983-01-05,0.0,0.0,0.0,53.0,30.0,,,,1983,1,5,1-5,-0.38441954879664436,-0.146424826495752,0.21329555826629396,-0.11105193685627263,,,5.01,6.0,8.0
758,1983-01-06,0.0,0.0,0.0,59.0,39.0,,,,1983,1,6,1-6,-0.38441954879664436,-0.146424826495752,0.6937961511726751,0.6636984099817934,,,6.68,8.0,8.0
759,1983-01-07,0.0,0.0,0.0,55.0,38.0,,,,1983,1,7,1-7,-0.38441954879664436,-0.146424826495752,0.373462422568421,0.5776150381108971,,,6.68,8.0,8.0
760,1983-01-08,0.21,0.0,0.0,47.0,32.0,,,,1983,1,8,1-8,0.19328002886496568,-0.146424826495752,-0.26720503464008727,0.06111480688551981,,,3.34,4.0,8.0
761,1983-01-09,0.67,0.0,0.0,59.0,40.0,,,,1983,1,9,1-9,1.4587171989808734,-0.146424826495752,0.6937961511726751,0.7497817818526896,,,5.01,6.0,6.0
762,1983-01-10,0.0,0.0,0.0,60.0,42.0,,,,1983,1,10,1-10,-0.38441954879664436,-0.146424826495752,0.7738795833237387,0.921948525594482,,,6.68,8.0,8.0
763,1983-01-11,0.07,0.0,0.0,48.0,29.0,,,,1983,1,11,1-11,-0.19185302290944098,-0.146424826495752,-0.18712160248902374,-0.19713530872716886,,,3.34,4.0,8.0
764,1983-01-12,0.0,0.0,0.0,38.0,24.0,,,,1983,1,12,1-12,-0.38441954879664436,-0.146424826495752,-0.9879559239996591,-0.6275521680816499,,,3.34,4.0,6.0
765,1983-01-13,0.0,0.0,0.0,50.0,23.0,,,,1983,1,13,1-13,-0.38441954879664436,-0.146424826495752,-0.026954738186896664,-0.7136355399525461,,,3.34,4.0,6.0
766,1983-01-14,0.0,0.0,0.0,64.0,30.0,,,,1983,1,14,1-14,-0.38441954879664436,-0.146424826495752,1.0942133119279929,-0.11105193685627263,,,5.01,6.0,8.0
767,1983-01-15,0.0,0.0,0.0,37.0,27.0,,,,1983,1,15,1-15,-0.38441954879664436,-0.146424826495752,-1.0680393561507227,-0.3693020524689613,,,3.34,4.0,6.0
768,1983-01-16,0.0,0.0,0.0,43.0,23.0,,,,1983,1,16,1-16,-0.38441954879664436,-0.146424826495752,-0.5875387632443414,-0.7136355399525461,,,3.34,4.0,6.0
769,1983-01-17,0.0,0.0,0.0,36.0,22.0,,,,1983,1,17,1-17,-0.38441954879664436,-0.146424826495752,-1.1481227883017862,-0.7997189118234425,,,3.34,4.0,4.0
770,1983-01-18,0.0,0.0,0.0,33.0,19.0,,,,1983,1,18,1-18,-0.38441954879664436,-0.146424826495752,-1.388373084754977,-1.057969027436131,,,3.34,4.0,4.0
771,1983-01-19,0.0,0.0,0.0,39.0,16.0,,,,1983,1,19,1-19,-0.38441954879664436,-0.146424826495752,-0.9078724918485955,-1.3162191430488197,,,3.34,4.0,4.0
772,1983-01-20,0.25,0.31,0.0,34.0,24.0,,,,1983,1,20,1-20,0.30331804365765336,0.5465697969315388,-1.3082896526039132,-0.6275521680816499,,,0.0,0.0,6.0
773,1983-01-21,1.07,0.0,0.0,41.0,33.0,,,,1983,1,21,1-21,2.55909734690775,-0.146424826495752,-0.7477056275464685,0.14719817875641603,,,3.34,4.0,4.0
774,1983-01-22,0.07,0.0,0.0,43.0,38.0,,,,1983,1,22,1-22,-0.19185302290944098,-0.146424826495752,-0.5875387632443414,0.5776150381108971,,,5.01,6.0,8.0
775,1983-01-23,0.01,0.0,0.0,40.0,37.0,,,,1983,1,23,1-23,-0.3569100450984724,-0.146424826495752,-0.827789059697532,0.49153166624000094,,,5.01,6.0,6.0
776,1983-01-24,0.0,0.0,0.0,39.0,35.0,,,,1983,1,24,1-24,-0.38441954879664436,-0.146424826495752,-0.9078724918485955,0.31936492249820847,,,5.01,6.0,6.0
777,1983-01-25,0.0,0.0,0.0,41.0,37.0,,,,1983,1,25,1-25,-0.38441954879664436,-0.146424826495752,-0.7477056275464685,0.49153166624000094,,,5.01,6.0,6.0
778,1983-01-26,0.0,0.0,0.0,42.0,34.0,,,,1983,1,26,1-26,-0.38441954879664436,-0.146424826495752,-0.6676221953954049,0.23328155062731226,,,5.01,6.0,8.0
779,1983-01-27,0.0,0.0,0.0,44.0,35.0,,,,1983,1,27,1-27,-0.38441954879664436,-0.146424826495752,-0.5074553310932779,0.31936492249820847,,,5.01,6.0,8.0
780,1983-01-28,0.0,0.0,0.0,48.0,34.0,,,,1983,1,28,1-28,-0.38441954879664436,-0.146424826495752,-0.18712160248902374,0.23328155062731226,,,5.01,6.0,8.0
781,1983-01-29,0.18,0.0,0.0,56.0,33.0,,,,1983,1,29,1-29,0.11075151777044998,-0.146424826495752,0.45354585471948455,0.14719817875641603,,,5.01,6.0,8.0
782,1983-01-30,0.0,0.0,0.0,54.0,38.0,,,,1983,1,30,1-30,-0.38441954879664436,-0.146424826495752,0.2933789904173575,0.5776150381108971,,,6.68,8.0,8.0
783,1983-01-31,0.0,0.0,0.0,58.0,34.0,,,,1983,1,31,1-31,-0.38441954879664436,-0.146424826495752,0.6137127190216116,0.23328155062731226,,,6.68,8.0,8.0
784,1983-02-01,1.02,0.0,0.0,61.0,40.0,,,,1983,2,1,2-1,2.4215498284168904,-0.146424826495752,0.8539630154748022,0.7497817818526896,,,5.01,6.0,6.0
785,1983-02-02,0.23,0.0,0.0,56.0,37.0,,,,1983,2,2,2-2,0.24829903626130956,-0.146424826495752,0.45354585471948455,0.49153166624000094,,,5.01,6.0,8.0
786,1983-02-03,0.0,0.0,0.0,37.0,31.0,,,,1983,2,3,2-3,-0.38441954879664436,-0.146424826495752,-1.0680393561507227,-0.024968564985376408,,,3.34,4.0,6.0
787,1983-02-04,0.0,0.0,0.0,40.0,28.0,,,,1983,2,4,2-4,-0.38441954879664436,-0.146424826495752,-0.827789059697532,-0.2832186805980651,,,3.34,4.0,6.0
788,1983-02-05,0.19,0.79,0.0,40.0,28.0,,,,1983,2,5,2-5,0.1382610214686219,1.6195937299802472,-0.827789059697532,-0.2832186805980651,,,0.0,0.0,4.0
789,1983-02-06,0.12,0.0,0.0,43.0,34.0,,,,1983,2,6,2-6,-0.054305504418581466,-0.146424826495752,-0.5875387632443414,0.23328155062731226,,,5.01,6.0,8.0
790,1983-02-07,0.0,0.0,0.0,42.0,26.0,,,,1983,2,7,2-7,-0.38441954879664436,-0.146424826495752,-0.6676221953954049,-0.4553854243398575,,,3.34,4.0,8.0
791,1983-02-08,0.0,0.0,0.0,48.0,21.0,,,,1983,2,8,2-8,-0.38441954879664436,-0.146424826495752,-0.18712160248902374,-0.8858022836943387,,,3.34,4.0,6.0
792,1983-02-09,0.01,0.0,0.0,50.0,41.0,,,,1983,2,9,2-9,-0.3569100450984724,-0.146424826495752,-0.026954738186896664,0.8358651537235858,,,5.01,6.0,8.0
793,1983-02-10,0.91,0.0,0.0,47.0,43.0,,,,1983,2,10,2-10,2.118945287736999,-0.146424826495752,-0.26720503464008727,1.0080318974653784,,,3.34,4.0,6.0
794,1983-02-11,0.06,0.0,0.0,43.0,39.0,,,,1983,2,11,2-11,-0.2193625266076129,-0.146424826495752,-0.5875387632443414,0.6636984099817934,,,5.01,6.0,8.0
795,1983-02-12,0.0,0.0,0.0,48.0,33.0,,,,1983,2,12,2-12,-0.38441954879664436,-0.146424826495752,-0.18712160248902374,0.14719817875641603,,,5.01,6.0,8.0
796,1983-02-13,0.0,0.0,0.0,47.0,28.0,,,,1983,2,13,2-13,-0.38441954879664436,-0.146424826495752,-0.26720503464008727,-0.2832186805980651,,,3.34,4.0,8.0
